Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,County,District,Ward,District Code,Ward Code,Country,County Code,Constituency,Introduced,Terminated,Parish,National Park,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code,Local authority,MSOA Code,Middle layer super output area,Parish Code,Census output area,Constituency Code,Index of Multiple Deprivation,Quality,User Type,Last updated,Nearest station,Distance to station,Postcode area,Postcode district,Police force,Water company,Plus Code,Average Income
E14 7AH,Yes,51.517052,-0.027617,536952,181636,TQ369816,"Greater London","Tower Hamlets","Mile End",E09000030,E05009327,England,E11000009,"Poplar and Limehouse",1980-01-01,,"Tower Hamlets, unparished area","",161,47,"Greater London","Tower Hamlets","Tower Hamlets 014E","Urban major conurbation",London,10,2,E01004273,,E02000877,"Tower Hamlets 014",E43000220,E00021496,E14000882,5279,1,0,2020-02-19,"Westferry",0.828672,E,E14,"Metropolitan Police","Thames Water",9C3XGX8C+RX,48000
E14 7AJ,Yes,51.516244,-0.027724,536947,181546,TQ369815,"Greater London","Tower Hamlets","Mile End",E09000030,E05009327,England,E11000009,"Poplar and Limehouse",1980-01-01,,"Tower Hamlets, unparished area","",105,28,"Greater London","Tower Hamlets","Tower Hamlets 014E","Urban major conurbation",London,9,2,E01004273,,E02000877,"Tower Hamlets 014",E43000220,E00021495,E14000882,5279,1,0,2020-02-19,"Westferry",0.740407,E,E14,"Metropolitan Police","Thames Water",9C3XGX8C+FW,48000
E14 7AL,Yes,51.51592,-0.027666,536952,181510,TQ369815,"Greater London","Tower Hamlets","Mile End",E09000030,E05009327,England,E11000009,"Poplar and Limehouse",1980-01-01,,"Tower Hamlets, unparished area","",121,31,"Greater London","Tower Hamlets","Tower Hamlets 014E","Urban major conurbation",London,9,2,E01004273,,E02000877,"Tower Hamlets 014",E43000220,E00021498,E14000882,5279,1,0,2020-02-19,"Westferry",0.70419,E,E14,"Metropolitan Police","Thames Water",9C3XGX8C+9W,48000
E14 7AN,Yes,51.515763,-0.026894,537006,181494,TQ370814,"Greater London","Tower Hamlets","Mile End",E09000030,E05009327,England,E11000009,"Poplar and Limehouse",1980-01-01,,"Tower Hamlets, unparished area","",94,25,"Greater London","Tower Hamlets","Tower Hamlets 014E","Urban major conurbation",London,9,2,E01004273,,E02000877,"Tower Hamlets 014",E43000220,E00021495,E14000882,5279,1,0,2020-02-19,"Westferry",0.681738,E,E14,"Metropolitan Police","Thames Water",9C3XGX8F+86,48000
E14 7AP,Yes,51.516403,-0.025382,537109,181568,TQ371815,"Greater London","Tower Hamlets","Mile End",E09000030,E05009327,England,E11000009,"Poplar and Limehouse",1980-01-01,,"Tower Hamlets, unparished area","",190,44,"Greater London","Tower Hamlets","Tower Hamlets 014D","Urban major conurbation",London,8,2,E01004272,,E02000877,"Tower Hamlets 014",E43000220,E00021497,E14000882,5842,1,0,2020-02-19,"Westferry",0.754523,E,E14,"Metropolitan Police","Thames Water",9C3XGX8F+HR,48000
E14 7AR,Yes,51.516769,-0.025237,537118,181609,TQ371816,"Greater London","Tower Hamlets","Mile End",E09000030,E05009327,England,E11000009,"Poplar and Limehouse",1980-01-01,,"Tower Hamlets, unparished area","",113,30,"Greater London","Tower Hamlets","Tower Hamlets 014D","Urban major conurbation",London,9,2,E01004272,,E02000877,"Tower Hamlets 014",E43000220,E00021497,E14000882,5842,1,0,2020-02-19,"Langdon Park",0.731833,E,E14,"Metropolitan Police","Thames Water",9C3XGX8F+PW,48000
E14 7AS,Yes,51.517261,-0.026181,537051,181662,TQ370816,"Greater London","Tower Hamlets","Mile End",E09000030,E05009327,England,E11000009,"Poplar and Limehouse",1980-01-01,,"Tower Hamlets, unparished area","",180,55,"Greater London","Tower Hamlets","Tower Hamlets 014D","Urban major conurbation",London,10,2,E01004272,,E02000877,"Tower Hamlets 014",E43000220,E00021492,E14000882,5842,1,0,2020-02-19,"Langdon Park",0.779491,E,E14,"Metropolitan Police","Thames Water",9C3XGX8F+WG,48000
E14 7AT,Yes,51.517604,-0.025719,537082,181701,TQ370817,"Greater London","Tower Hamlets","Mile End",E09000030,E05009327,England,E11000009,"Poplar and Limehouse",1980-01-01,,"Tower Hamlets, unparished area","",182,44,"Greater London","Tower Hamlets","Tower Hamlets 014D","Urban major conurbation",London,12,2,E01004272,,E02000877,"Tower Hamlets 014",E43000220,E00021493,E14000882,5842,1,0,2020-02-19,"Langdon Park",0.740187,E,E14,"Metropolitan Police","Thames Water",9C3XGX9F+2P,48000
E14 7AU,Yes,51.51715,-0.024889,537141,181652,TQ371816,"Greater London","Tower Hamlets","Mile End",E09000030,E05009327,England,E11000009,"Poplar and Limehouse",1980-01-01,,"Tower Hamlets, unparished area","",91,24,"Greater London","Tower Hamlets","Tower Hamlets 014D","Urban major conurbation",London,10,2,E01004272,,E02000877,"Tower Hamlets 014",E43000220,E00021497,E14000882,5842,1,0,2020-02-19,"Langdon Park",0.696199,E,E14,"Metropolitan Police","Thames Water",9C3XGX8G+V2,48000
E14 7AW,Yes,51.516061,-0.027011,536997,181527,TQ369815,"Greater London","Tower Hamlets","Mile End",E09000030,E05009327,England,E11000009,"Poplar and Limehouse",1980-01-01,,"Tower Hamlets, unparished area","",193,44,"Greater London","Tower Hamlets","Tower Hamlets 014E","Urban major conurbation",London,9,2,E01004273,,E02000877,"Tower Hamlets 014",E43000220,E00021495,E14000882,5279,1,0,2020-02-19,"Westferry",0.715291,E,E14,"Metropolitan Police","Thames Water",9C3XGX8F+C5,48000
E14 7AX,Yes,51.517629,-0.025055,537128,181705,TQ371817,"Greater London","Tower Hamlets","Mile End",E09000030,E05009327,England,E11000009,"Poplar and Limehouse",1980-01-01,,"Tower Hamlets, unparished area","",134,40,"Greater London","Tower Hamlets","Tower Hamlets 014D","Urban major conurbation",London,12,2,E01004272,,E02000877,"Tower Hamlets 014",E43000220,E00021493,E14000882,5842,1,0,2020-02-19,"Langdon Park",0.694622,E,E14,"Metropolitan Police","Thames Water",9C3XGX9F+3X,48000
E14 7AY,Yes,51.517543,-0.023646,537226,181698,TQ372816,"Greater London","Tower Hamlets","Mile End",E09000030,E05009327,England,E11000009,"Poplar and Limehouse",1980-01-01,,"Tower Hamlets, unparished area","",129,36,"Greater London","Tower Hamlets","Tower Hamlets 014D","Urban major conurbation",London,10,2,E01004272,,E02000877,"Tower Hamlets 014",E43000220,E00021488,E14000882,5842,1,0,2020-02-19,"Langdon Park",0.601793,E,E14,"Metropolitan Police","Thames Water",9C3XGX9G+2G,48000
E14 7AZ,Yes,51.51711,-0.024141,537193,181649,TQ371816,"Greater London","Tower Hamlets","Mile End",E09000030,E05009327,England,E11000009,"Poplar and Limehouse",1980-01-01,,"Tower Hamlets, unparished area","",157,40,"Greater London","Tower Hamlets","Tower Hamlets 014D","Urban major conurbation",London,9,2,E01004272,,E02000877,"Tower Hamlets 014",E43000220,E00021493,E14000882,5842,1,0,2020-02-19,"Langdon Park",0.647994,E,E14,"Metropolitan Police","Thames Water",9C3XGX8G+R8,48000
E14 7BA,Yes,51.516873,-0.024468,537171,181622,TQ371816,"Greater London","Tower Hamlets","Mile End",E09000030,E05009327,England,E11000009,"Poplar and Limehouse",1980-01-01,,"Tower Hamlets, unparished area","",43,10,"Greater London","Tower Hamlets","Tower Hamlets 014D","Urban major conurbation",London,9,2,E01004272,,E02000877,"Tower Hamlets 014",E43000220,E00021497,E14000882,5842,1,0,2020-02-19,"Langdon Park",0.677791,E,E14,"Metropolitan Police","Thames Water",9C3XGX8G+P6,48000
E14 7BB,Yes,51.516631,-0.024507,537169,181595,TQ371815,"Greater London","Tower Hamlets","Mile End",E09000030,E05009327,England,E11000009,"Poplar and Limehouse",1980-01-01,,"Tower Hamlets, unparished area","",58,16,"Greater London","Tower Hamlets","Tower Hamlets 014D","Urban major conurbation",London,8,2,E01004272,,E02000877,"Tower Hamlets 014",E43000220,E00021497,E14000882,5842,1,0,2020-02-19,"Langdon Park",0.68964,E,E14,"Metropolitan Police","Thames Water",9C3XGX8G+M5,48000
E14 7BD,Yes,51.517143,-0.02339,537245,181654,TQ372816,"Greater London","Tower Hamlets","Mile End",E09000030,E05009327,England,E11000009,"Poplar and Limehouse",1980-01-01,,"Tower Hamlets, unparished area","",74,18,"Greater London","Tower Hamlets","Tower Hamlets 014D","Urban major conurbation",London,9,2,E01004272,,E02000877,"Tower Hamlets 014",E43000220,E00021488,E14000882,5842,1,0,2020-02-19,"Langdon Park",0.597537,E,E14,"Metropolitan Police","Thames Water",9C3XGX8G+VJ,48000
E14 7BE,Yes,51.516131,-0.025264,537118,181538,TQ371815,"Greater London","Tower Hamlets","Mile End",E09000030,E05009327,England,E11000009,"Poplar and Limehouse",1980-01-01,,"Tower Hamlets, unparished area","",103,18,"Greater London","Tower Hamlets","Tower Hamlets 014E","Urban major conurbation",London,8,2,E01004273,,E02000877,"Tower Hamlets 014",E43000220,E00021495,E14000882,5279,1,0,2020-02-19,"Westferry",0.725194,E,E14,"Metropolitan Police","Thames Water",9C3XGX8F+FV,48000
E14 7BF,Yes,51.51586,-0.034846,536454,181490,TQ364814,"Greater London","Tower Hamlets","St Dunstan's",E09000030,E05009329,England,E11000009,"Bethnal Green and Bow",2001-12-01,,"Tower Hamlets, unparished area","",70,22,"Greater London","Tower Hamlets","Tower Hamlets 019B","Urban major conurbation",London,10,2,E01004285,,E02000882,"Tower Hamlets 019",E43000220,E00167240,E14000555,4342,1,0,2020-02-19,"Limehouse",0.503717,E,E14,"Metropolitan Police","Thames Water",9C3XGX88+83,50700
E14 7BG,Yes,51.51762,-0.024394,537174,181705,TQ371817,"Greater London","Tower Hamlets","Mile End",E09000030,E05009327,England,E11000009,"Poplar and Limehouse",2002-10-01,,"Tower Hamlets, unparished area","",8,2,"Greater London","Tower Hamlets","Tower Hamlets 014D","Urban major conurbation",London,11,2,E01004272,,E02000877,"Tower Hamlets 014",E43000220,E00021493,E14000882,5842,1,0,2020-02-19,"Langdon Park",0.650127,E,E14,"Metropolitan Police","Thames Water",9C3XGX9G+26,48000
E14 7BH,Yes,51.515431,-0.036046,536372,181440,TQ363814,"Greater London","Tower Hamlets","St Dunstan's",E09000030,E05009329,England,E11000009,"Bethnal Green and Bow",2001-12-01,,"Tower Hamlets, unparished area","",36,8,"Greater London","Tower Hamlets","Tower Hamlets 019C","Urban major conurbation",London,11,2,E01004286,,E02000882,"Tower Hamlets 019",E43000220,E00167105,E14000555,5381,1,0,2020-02-19,"Limehouse",0.41358,E,E14,"Metropolitan Police","Thames Water",9C3XGX87+5H,50700
E14 7BJ,Yes,51.515144,-0.026908,537007,181425,TQ370814,"Greater London","Tower Hamlets","Mile End",E09000030,E05009327,England,E11000009,"Poplar and Limehouse",1980-01-01,,"Tower Hamlets, unparished area","",,,"Greater London","Tower Hamlets","Tower Hamlets 014E","Urban major conurbation",London,9,2,E01004273,,E02000877,"Tower Hamlets 014",E43000220,E00021495,E14000882,5279,1,0,2020-02-19,"Westferry",0.613146,E,E14,"Metropolitan Police","Thames Water",9C3XGX8F+36,48000
E14 7BL,Yes,51.516797,-0.024788,537149,181613,TQ371816,"Greater London","Tower Hamlets","Mile End",E09000030,E05009327,England,E11000009,"Poplar and Limehouse",2003-01-01,,"Tower Hamlets, unparished area","",8,6,"Greater London","Tower Hamlets","Tower Hamlets 014D","Urban major conurbation",London,9,2,E01004272,,E02000877,"Tower Hamlets 014",E43000220,E00021497,E14000882,5842,1,0,2020-02-19,"Langdon Park",0.701466,E,E14,"Metropolitan Police","Thames Water",9C3XGX8G+P3,48000
E14 7BN,Yes,51.51607,-0.024216,537191,181533,TQ371815,"Greater London","Tower Hamlets","Mile End",E09000030,E05009327,England,E11000009,"Poplar and Limehouse",1984-10-01,,"Tower Hamlets, unparished area","",1,1,"Greater London","Tower Hamlets","Tower Hamlets 014E","Urban major conurbation",London,7,2,E01004273,,E02000877,"Tower Hamlets 014",E43000220,E00021495,E14000882,5279,1,0,2020-02-19,"Langdon Park",0.696599,E,E14,"Metropolitan Police","Thames Water",9C3XGX8G+C8,48000
E14 7BP,Yes,51.517126,-0.037948,536235,181625,TQ362816,"Greater London","Tower Hamlets","St Dunstan's",E09000030,E05009329,England,E11000009,"Bethnal Green and Bow",2004-01-01,,"Tower Hamlets, unparished area","",78,17,"Greater London","Tower Hamlets","Tower Hamlets 019B","Urban major conurbation",London,12,2,E01004285,,E02000882,"Tower Hamlets 019",E43000220,E00021585,E14000555,4342,1,0,2020-02-19,"Limehouse",0.526024,E,E14,"Metropolitan Police","Thames Water",9C3XGX86+VR,50700
E14 7BQ,Yes,51.517611,-0.037898,536237,181679,TQ362816,"Greater London","Tower Hamlets","St Dunstan's",E09000030,E05009329,England,E11000009,"Bethnal Green and Bow",2003-11-01,,"Tower Hamlets, unparished area","",14,4,"Greater London","Tower Hamlets","Tower Hamlets 019B","Urban major conurbation",London,11,2,E01004285,,E02000882,"Tower Hamlets 019",E43000220,E00021585,E14000555,4342,1,0,2020-02-19,"Limehouse",0.579216,E,E14,"Metropolitan Police","Thames Water",9C3XGX96+2R,50700
E14 7BS,Yes,51.516615,-0.038028,536231,181568,TQ362815,"Greater London","Tower Hamlets","St Dunstan's",E09000030,E05009329,England,E11000009,"Bethnal Green and Bow",2006-10-01,,"Tower Hamlets, unparished area","",4,1,"Greater London","Tower Hamlets","Tower Hamlets 019B","Urban major conurbation",London,12,2,E01004285,,E02000882,"Tower Hamlets 019",E43000220,E00021585,E14000555,4342,1,0,2020-02-19,"Limehouse",0.469683,E,E14,"Metropolitan Police","Thames Water",9C3XGX86+JQ,50700
E14 7BT,Yes,51.518,-0.025702,537082,181745,TQ370817,"Greater London","Tower Hamlets","Mile End",E09000030,E05009327,England,E11000009,"Poplar and Limehouse",2006-11-01,,"Tower Hamlets, unparished area","",52,16,"Greater London","Tower Hamlets","Tower Hamlets 014D","Urban major conurbation",London,12,2,E01004272,,E02000877,"Tower Hamlets 014",E43000220,E00021491,E14000882,5842,1,0,2020-02-19,"Devons Road",0.712003,E,E14,"Metropolitan Police","Thames Water",9C3XGX9F+6P,48000
E14 7BU,Yes,51.515934,-0.037653,536259,181493,TQ362814,"Greater London","Tower Hamlets","St Dunstan's",E09000030,E05009329,England,E11000009,"Bethnal Green and Bow",2004-02-01,,"Tower Hamlets, unparished area","",103,26,"Greater London","Tower Hamlets","Tower Hamlets 019B","Urban major conurbation",London,12,2,E01004285,,E02000882,"Tower Hamlets 019",E43000220,E00021585,E14000555,4342,1,0,2020-02-19,"Limehouse",0.405897,E,E14,"Metropolitan Police","Thames Water",9C3XGX86+9W,50700
E14 7BW,Yes,51.516518,-0.02849,536893,181575,TQ368815,"Greater London","Tower Hamlets","Mile End",E09000030,E05009327,England,E11000009,"Poplar and Limehouse",1983-03-01,,"Tower Hamlets, unparished area","",73,26,"Greater London","Tower Hamlets","Tower Hamlets 014E","Urban major conurbation",London,10,2,E01004273,,E02000877,"Tower Hamlets 014",E43000220,E00021494,E14000882,5279,1,0,2020-02-19,"Westferry",0.779037,E,E14,"Metropolitan Police","Thames Water",9C3XGX8C+JJ,48000
E14 7BX,Yes,51.515466,-0.03763,536262,181441,TQ362814,"Greater London","Tower Hamlets","St Dunstan's",E09000030,E05009329,England,E11000009,"Bethnal Green and Bow",2004-03-01,,"Tower Hamlets, unparished area","",9,1,"Greater London","Tower Hamlets","Tower Hamlets 019C","Urban major conurbation",London,13,2,E01004286,,E02000882,"Tower Hamlets 019",E43000220,E00021582,E14000555,5381,1,0,2020-02-19,"Limehouse",0.358678,E,E14,"Metropolitan Police","Thames Water",9C3XGX86+5W,50700
E14 7BY,Yes,51.514905,-0.028286,536912,181396,TQ369813,"Greater London","Tower Hamlets","Mile End",E09000030,E05009327,England,E11000009,"Poplar and Limehouse",2006-09-01,,"Tower Hamlets, unparished area","",71,29,"Greater London","Tower Hamlets","Tower Hamlets 014E","Urban major conurbation",London,9,2,E01004273,,E02000877,"Tower Hamlets 014",E43000220,E00021498,E14000882,5279,1,0,2020-02-19,"Westferry",0.600788,E,E14,"Metropolitan Police","Thames Water",9C3XGX7C+XM,48000
E14 7BZ,Yes,51.514556,-0.035911,536384,181343,TQ363813,"Greater London","Tower Hamlets","St Dunstan's",E09000030,E05009329,England,E11000009,"Bethnal Green and Bow",2008-01-01,,"Tower Hamlets, unparished area","",,,"Greater London","Tower Hamlets","Tower Hamlets 019C","Urban major conurbation",London,11,2,E01004286,,E02000882,"Tower Hamlets 019",E43000220,E00167238,E14000555,5381,1,0,2020-02-19,"Limehouse",0.346005,E,E14,"Metropolitan Police","Thames Water",9C3XGX77+RJ,50700
E14 7DA,Yes,51.513461,-0.030555,536759,181231,TQ367812,"Greater London","Tower Hamlets","Mile End",E09000030,E05009327,England,E11000009,"Poplar and Limehouse",1980-01-01,,"Tower Hamlets, unparished area","",,,"Greater London","Tower Hamlets","Tower Hamlets 023A","Urban major conurbation",London,8,2,E01004251,,E02000886,"Tower Hamlets 023",E43000220,E00021433,E14000882,8675,1,0,2020-02-19,"Westferry",0.51585,E,E14,"Metropolitan Police","Thames Water",9C3XGX79+9Q,58600
E14 7DB,Yes,51.512371,-0.02681,537022,181117,TQ370811,"Greater London","Tower Hamlets","Mile End",E09000030,E05009327,England,E11000009,"Poplar and Limehouse",1982-03-01,,"Tower Hamlets, unparished area","",131,56,"Greater London","Tower Hamlets","Tower Hamlets 024A","Urban major conurbation",London,8,2,E01004252,,E02000887,"Tower Hamlets 024",E43000220,E00167085,E14000882,5828,1,0,2020-02-19,"Westferry",0.305535,E,E14,"Metropolitan Police","Thames Water",9C3XGX6F+W7,47600
E14 7DD,Yes,51.514176,-0.030422,536766,181311,TQ367813,"Greater London","Tower Hamlets","Mile End",E09000030,E05009327,England,E11000009,"Poplar and Limehouse",1980-01-01,,"Tower Hamlets, unparished area","",69,20,"Greater London","Tower Hamlets","Tower Hamlets 023A","Urban major conurbation",London,10,2,E01004251,,E02000886,"Tower Hamlets 023",E43000220,E00021433,E14000882,8675,1,0,2020-02-19,"Westferry",0.578458,E,E14,"Metropolitan Police","Thames Water",9C3XGX79+MR,58600
E14 7DE,Yes,51.515034,-0.030082,536787,181407,TQ367814,"Greater London","Tower Hamlets","Mile End",E09000030,E05009327,England,E11000009,"Poplar and Limehouse",1980-01-01,,"Tower Hamlets, unparished area","",25,13,"Greater London","Tower Hamlets","Tower Hamlets 023A","Urban major conurbation",London,10,2,E01004251,,E02000886,"Tower Hamlets 023",E43000220,E00021433,E14000882,8675,1,0,2020-02-19,"Westferry",0.65351,E,E14,"Metropolitan Police","Thames Water",9C3XGX89+2X,58600
E14 7DF,Yes,51.51492,-0.029613,536820,181395,TQ368813,"Greater London","Tower Hamlets","Mile End",E09000030,E05009327,England,E11000009,"Poplar and Limehouse",1980-01-01,,"Tower Hamlets, unparished area","",35,9,"Greater London","Tower Hamlets","Tower Hamlets 023A","Urban major conurbation",London,9,2,E01004251,,E02000886,"Tower Hamlets 023",E43000220,E00021433,E14000882,8675,1,0,2020-02-19,"Westferry",0.629473,E,E14,"Metropolitan Police","Thames Water",9C3XGX7C+X5,58600
E14 7DG,Yes,51.515359,-0.029607,536819,181444,TQ368814,"Greater London","Tower Hamlets","Mile End",E09000030,E05009327,England,E11000009,"Poplar and Limehouse",1980-01-01,,"Tower Hamlets, unparished area","",43,22,"Greater London","Tower Hamlets","Tower Hamlets 023A","Urban major conurbation",London,10,2,E01004251,,E02000886,"Tower Hamlets 023",E43000220,E00021430,E14000882,8675,1,0,2020-02-19,"Westferry",0.675047,E,E14,"Metropolitan Police","Thames Water",9C3XGX8C+45,58600
E14 7DH,Yes,51.513153,-0.02571,537096,181206,TQ370812,"Greater London","Tower Hamlets","Mile End",E09000030,E05009327,England,E11000009,"Poplar and Limehouse",2000-12-01,,"Tower Hamlets, unparished area","",89,25,"Greater London","Tower Hamlets","Tower Hamlets 024A","Urban major conurbation",London,9,2,E01004252,,E02000887,"Tower Hamlets 024",E43000220,E00167227,E14000882,5828,1,0,2020-02-19,"Westferry",0.392865,E,E14,"Metropolitan Police","Thames Water",9C3XGX7F+7P,47600
E14 7DJ,Yes,51.513529,-0.025622,537101,181248,TQ371812,"Greater London","Tower Hamlets","Mile End",E09000030,E05009327,England,E11000009,"Poplar and Limehouse",2001-06-01,,"Tower Hamlets, unparished area","",72,45,"Greater London","Tower Hamlets","Tower Hamlets 024A","Urban major conurbation",London,10,2,E01004252,,E02000887,"Tower Hamlets 024",E43000220,E00167227,E14000882,5828,1,0,2020-02-19,"Westferry",0.435062,E,E14,"Metropolitan Police","Thames Water",9C3XGX7F+CQ,47600
E14 7DL,Yes,51.512476,-0.028148,536929,181126,TQ369811,"Greater London","Tower Hamlets","Mile End",E09000030,E05009327,England,E11000009,"Poplar and Limehouse",1980-01-01,,"Tower Hamlets, unparished area","",23,9,"Greater London","Tower Hamlets","Tower Hamlets 024A","Urban major conurbation",London,7,2,E01004252,,E02000887,"Tower Hamlets 024",E43000220,E00167085,E14000882,5828,1,0,2020-02-19,"Westferry",0.339658,E,E14,"Metropolitan Police","Thames Water",9C3XGX6C+XP,47600
